id,date,time,timestamp,dayOfWeek,holiday,dayId,value
278,2013-07-03,21:15:00,2013-07-03 21:15:00,3,0,3,44947.480824
279,2013-07-03,21:30:00,2013-07-03 21:30:00,3,0,3,43449.215528
280,2013-07-03,21:45:00,2013-07-03 21:45:00,3,0,3,42253.228003
281,2013-07-03,22:00:00,2013-07-03 22:00:00,3,0,3,40840.427486
282,2013-07-03,22:15:00,2013-07-03 22:15:00,3,0,3,40186.910241
283,2013-07-03,22:30:00,2013-07-03 22:30:00,3,0,3,39655.326751
284,2013-07-03,22:45:00,2013-07-03 22:45:00,3,0,3,39587.666763
285,2013-07-03,23:00:00,2013-07-03 23:00:00,3,0,3,39202.740398
286,2013-07-03,23:15:00,2013-07-03 23:15:00,3,0,3,38978.579297
287,2013-07-03,23:30:00,2013-07-03 23:30:00,3,0,3,38627.405623
288,2013-07-03,23:45:00,2013-07-03 23:45:00,3,0,3,37853.358597
289,2013-07-04,00:00:00,2013-07-04 00:00:00,4,0,4,36833.199539
290,2013-07-04,00:15:00,2013-07-04 00:15:00,4,0,4,36791.474065
291,2013-07-04,00:30:00,2013-07-04 00:30:00,4,0,4,37284.83631
292,2013-07-04,00:45:00,2013-07-04 00:45:00,4,0,4,37056.005045
293,2013-07-04,01:00:00,2013-07-04 01:00:00,4,0,4,37776.519036
294,2013-07-04,01:15:00,2013-07-04 01:15:00,4,0,4,37452.586598
295,2013-07-04,01:30:00,2013-07-04 01:30:00,4,0,4,37215.310455
296,2013-07-04,01:45:00,2013-07-04 01:45:00,4,0,4,36739.96057
297,2013-07-04,02:00:00,2013-07-04 02:00:00,4,0,4,36582.710099
298,2013-07-04,02:15:00,2013-07-04 02:15:00,4,0,4,36024.78611
299,2013-07-04,02:30:00,2013-07-04 02:30:00,4,0,4,36240.893617
300,2013-07-04,02:45:00,2013-07-04 02:45:00,4,0,4,35946.25187
301,2013-07-04,03:00:00,2013-07-04 03:00:00,4,0,4,35426.405707
302,2013-07-04,03:15:00,2013-07-04 03:15:00,4,0,4,35622.92326
303,2013-07-04,03:30:00,2013-07-04 03:30:00,4,0,4,36068.564812
304,2013-07-04,03:45:00,2013-07-04 03:45:00,4,0,4,36054.084587
305,2013-07-04,04:00:00,2013-07-04 04:00:00,4,0,4,35942.780299
306,2013-07-04,04:15:00,2013-07-04 04:15:00,4,0,4,35712.677207
307,2013-07-04,04:30:00,2013-07-04 04:30:00,4,0,4,34951.803332
308,2013-07-04,04:45:00,2013-07-04 04:45:00,4,0,4,34545.921821
309,2013-07-04,05:00:00,2013-07-04 05:00:00,4,0,4,34522.287787
310,2013-07-04,05:15:00,2013-07-04 05:15:00,4,0,4,35082.151725
311,2013-07-04,05:30:00,2013-07-04 05:30:00,4,0,4,36429.502003
312,2013-07-04,05:45:00,2013-07-04 05:45:00,4,0,4,38391.990763
313,2013-07-04,06:00:00,2013-07-04 06:00:00,4,0,4,42125.999961
314,2013-07-04,06:15:00,2013-07-04 06:15:00,4,0,4,44041.224838
315,2013-07-04,06:30:00,2013-07-04 06:30:00,4,0,4,45754.213637
316,2013-07-04,06:45:00,2013-07-04 06:45:00,4,0,4,47200.373362
317,2013-07-04,07:00:00,2013-07-04 07:00:00,4,0,4,49561.314641
318,2013-07-04,07:15:00,2013-07-04 07:15:00,4,0,4,51228.507198
319,2013-07-04,07:30:00,2013-07-04 07:30:00,4,0,4,52204.027991
320,2013-07-04,07:45:00,2013-07-04 07:45:00,4,0,4,52580.060213
321,2013-07-04,08:00:00,2013-07-04 08:00:00,4,0,4,53214.335783
322,2013-07-04,08:15:00,2013-07-04 08:15:00,4,0,4,54510.731683
323,2013-07-04,08:30:00,2013-07-04 08:30:00,4,0,4,55348.469228
324,2013-07-04,08:45:00,2013-07-04 08:45:00,4,0,4,56092.26018
325,2013-07-04,09:00:00,2013-07-04 09:00:00,4,0,4,56598.12281
326,2013-07-04,09:15:00,2013-07-04 09:15:00,4,0,4,57112.790122
327,2013-07-04,09:30:00,2013-07-04 09:30:00,4,0,4,57702.877069
328,2013-07-04,09:45:00,2013-07-04 09:45:00,4,0,4,57500.074242
329,2013-07-04,10:00:00,2013-07-04 10:00:00,4,0,4,57292.016329
